520829332525441024	negative
522931511323275264	positive
523099837936312321	positive
521384413217959937	positive
523076584497229824	positive
522903127717330944	negative
520384524933672960	positive
522838326126989314	neutral
522436979921674241	neutral
522958573685735425	neutral
523087448264671233	neutral
522089822991970305	positive
522156684903735296	positive
523073472440721408	neutral
522849555562242048	positive
519035126920273920	neutral
522767036166856704	positive
522855301876580353	positive
519145349596737536	neutral
523082124812124161	negative
523096571995774978	neutral
522983614741745664	neutral
522787055060148224	positive
523035728226177024	neutral
523102034598559745	neutral
523099232173957120	positive
522976748162809856	positive
522905032996712448	neutral
521058627759509506	positive
523095100373893120	neutral
521791172701093888	positive
522918140016328706	neutral
523058491460943872	neutral
523098781186007040	negative
522949481697140736	positive
522996460804374528	negative
518806800356110336	positive
522937786098528256	neutral
523075872233115648	positive
522547655797661697	positive
522940417596477440	neutral
522921926566887424	positive
523078153938698240	positive
521910173443428352	neutral
521059663664906240	neutral
521016739820093440	neutral
522650795867930625	positive
522912244418768896	negative
522855195982974976	positive
522774763492868096	positive
523096963173335041	neutral
521040118514450432	neutral
522287995203121152	neutral
523004281981763585	neutral
523098579452579840	positive
523101744650153985	positive
520426610131230720	positive
522736188130869248	neutral
522905204379754496	neutral
523086503082487808	positive
523098967605645312	negative
522954308623798272	neutral
519964638780620800	neutral
518902244541227008	negative
523053123213217792	positive
523080229825568768	positive
522997142169079811	positive
519964931471720449	neutral
522879848566382592	neutral
523071234377281536	neutral
521432341558743041	positive
523064410835673089	positive
523095981517455360	positive
523096567172300800	negative
522943097207267329	neutral
519572874147803136	positive
523101968089493504	positive
523100173439094784	positive
521355041794322433	neutral
523100178317074432	positive
522786809592709120	positive
522690970132160512	neutral
522960120683429889	negative
522967838378573824	neutral
522468788491796480	neutral
521333609526222848	neutral
520426882853249024	positive
519946804851654656	positive
523081783886503937	neutral
523100519532085248	neutral
523101293788016640	neutral
522970761372643328	positive
519728133386153985	neutral
522888416317300737	positive
523077912229314561	negative
522503433320804354	positive
523081121849163776	negative
522670671445622784	neutral
523059196334723072	positive
523101194966011906	neutral
522932052828508161	neutral
522769601642254336	neutral
522967830644264961	neutral
523088196645969920	neutral
522924124914855937	positive
523096430551252992	positive
523082509362270208	neutral
522424817249955840	positive
522942525683032065	positive
523092398180536320	positive
522806824542953472	neutral
523100023689838592	neutral
523080822254239745	positive
522941449063895040	positive
523098869291184128	positive
523086911309504517	neutral
522826616981184512	negative
523092541441581056	positive
522893407409029120	neutral
523000812264386560	neutral
520444447264235521	positive
522900832426422272	positive
520001584298995712	neutral
522935640124841984	positive
523099670214897664	negative
523061180102094848	neutral
523082563942748160	neutral
522814062326190080	neutral
523096988355538944	negative
522959383459028992	positive
521702104965316608	negative
523097120606552064	neutral
523088418864386048	negative
519643916086177792	positive
522950388249804800	positive
523099073310519296	neutral
523076102202601472	negative
521019255811088384	positive
523079858994155520	negative
520988247351382016	neutral
522946925591801857	positive
523060959842037760	positive
523101886015365121	positive
522959907574657024	negative
521512971831226368	neutral
523082814925721600	positive
519173232252182529	positive
522641828521455616	negative
523054066507603968	positive
523056723691446272	neutral
522883719015964672	positive
522902188662591489	neutral
520218184842899456	positive
523028281423962112	neutral
518220514138267649	neutral
522979431267450880	negative
523093148369969154	positive
523098227504324608	negative
520491197312532480	neutral
520248229892751360	neutral
522960140652544000	negative
522978506654121984	positive
522892172677611520	negative
522926909496516609	positive
523098439060836352	positive
523100351650492416	neutral
522267916817817601	positive
522991763204481024	positive
522652384489508865	neutral
523068810513743872	negative
523095451986579456	neutral
519934521513623552	neutral
520790791824744448	positive
523100628055490560	negative
522982455444537344	positive
523087416098177024	neutral
522837628052180994	neutral
523057801774788608	positive
519543223849455616	neutral
522965643482894336	neutral
520281009439662080	positive
523100522677403648	positive
523038926781415424	neutral
523070886489100288	positive
522766737809219585	positive
523096160844926976	negative
522906297940082688	negative
523058472821485568	neutral
520334197571874816	positive
523023559845609472	positive
523059249254268928	negative
523029790933401600	neutral
523090140114477056	positive
522943066408493056	positive
522986214844936193	positive
522951879240978432	positive
521401898658955267	negative
523089030704295937	neutral
522878121272283136	positive
522984676017729536	positive
522943990564257792	neutral
523000212290146304	negative
522959224469741568	negative
523098767592284160	positive
523098614571466752	neutral
522994114329972736	neutral
523098856184381440	negative
523087770794082304	positive
520426647707992064	positive
522934258474950656	neutral
522801199721238529	positive
520894701990604800	neutral
523086293115625472	neutral
523093230142124032	positive
523097666235142144	neutral
522977591104663552	positive
521542746910515200	positive
523014644525711360	neutral
522938990270644225	positive
523061071645798400	neutral
523038676792913920	positive
522804978596184064	positive
523098583872978944	negative
522769094450233345	positive
522998404876894208	positive
521058799751147520	positive
522907021599723520	positive
523082238876217345	neutral
522763245900562432	positive
521638876729716737	positive
523101777751576576	negative
522893763765489664	negative
520234025760616448	positive
523061022161383424	neutral
522519682520477696	positive
523097411619942400	neutral
522978884623421440	neutral
523101550378766336	positive
523100697752252416	neutral
522972462313930752	neutral
523091608242495488	positive
522835647472488448	negative
522987427682480128	neutral
520624355320295425	negative
523092785445232641	positive
522977938166525952	positive
522986211476905985	positive
522980508821880832	positive
523100848638148608	positive
522926373195628545	positive
521009974747480065	positive
522962103829688320	positive
519816186352394240	positive
523085432465420288	neutral
521638619711537152	positive
523067244491075584	positive
521652805007081472	neutral
522954788670296064	negative
523099908401012736	positive
522736000834220032	neutral
522985064842264577	positive
519739304164069376	positive
521967296630509569	neutral
523095905369477120	positive
522956150938300416	negative
523090837920829440	positive
523098429158064128	neutral
522895465520439298	neutral
521075300063789056	neutral
522996389996158977	neutral
523097361375952896	positive
522797113340481537	positive
522976511347802112	neutral
522437392049778688	neutral
523086373818236928	positive
522776555584749568	negative
523066953179463680	neutral
521283787762987008	neutral
521420376514260992	positive
523093743931756544	positive
523100290808287232	positive
523101916666937344	neutral
522889237062897664	positive
523101574244347904	neutral
518748026773721088	negative
523094999802863616	neutral
520511183061655553	neutral
523089519310934016	neutral
522779393895059459	neutral
522799421302779905	neutral
523098149003358210	neutral
521353988659113984	neutral
522958434208346112	neutral
521106959496265729	positive
522981583138324481	neutral
523038516134297601	negative
523036444403568641	positive
523101694377615361	positive
522968849592115200	positive
523029354075271168	positive
523066928144060416	neutral
523096514957438977	positive
523059474840702976	positive
522978514409361410	positive
523070649003044865	positive
518756468783202305	negative
522945661353070592	positive
523099646965473280	negative
523099541025718272	negative
523099292043857920	neutral
522974384294985728	positive
522713559030317056	neutral
523094547023532032	neutral
522975368513212416	neutral
523098696054231040	neutral
519750096712261632	positive
522901529918205954	neutral
523089175181275136	positive
523092868723122176	positive
518749983588495360	positive
522830087930908672	negative
523100518043115520	neutral
523071217130278912	negative
520426281822093312	positive
523084480043831296	positive
522923982518243328	neutral
520780930492162048	positive
523102006308012032	positive
522957554674966529	positive
523026021474643968	neutral
522988546383048705	neutral
519200467809996800	neutral
521659030436327424	neutral
522832584250642432	neutral
522980710207221760	neutral
523033362106417152	positive
523099673620643841	positive
522848064952737792	neutral
522948211322130432	neutral
523089329032540162	positive
522864184568991744	neutral
522993070506536960	negative
523029804325404673	neutral
523084938921644032	positive
523084300959633409	positive
522764176658157569	positive
522853996084482048	neutral
519595247672643586	positive
519181066910048256	positive
523099471732047872	neutral
522043811174682624	neutral
523100146155147264	positive
522754519206469632	positive
522814607736729601	positive
519186895725932544	positive
522949931858792448	positive
523099262725275648	negative
523031987607851008	neutral
522829307777794049	negative
522928378857263104	negative
523100785417416704	positive
520285127838941184	neutral
521246759993872384	positive
523022968897933313	neutral
518748870176944128	negative
523098369695440897	negative
523035011998425088	neutral
523026123156758529	neutral
521747353020411906	neutral
521082022161575936	neutral
522943179415617536	neutral
523044940243537920	negative
523092546764169216	positive
520541186411728896	positive
522808897162444801	positive
522573619067510785	neutral
522904924091609088	negative
523065711959502848	positive
521415945252663296	neutral
518781157048332288	negative
523095832279531520	neutral
522936197258420224	positive
522966677470732288	neutral
523048774466146305	positive
523076758376292352	positive
523093438309621760	positive
522575903873064960	neutral
521396965506953216	positive
522951393158897665	neutral
522735017957814272	neutral
523083357836824576	positive
523070718477479936	positive
523039855727505408	negative
518872708999028736	positive
522831311354863617	positive
519615923703934977	positive
522304518537482240	positive
521792539670876160	positive
521066209068859392	neutral
522971421027233792	positive
522121813644423168	positive
521101168450478081	positive
522935728192647168	positive
519111747328688129	positive
523092640259375104	neutral
521364664840896512	neutral
522453297504874496	neutral
522686193704906752	neutral
521536294670065664	negative
522223514183413760	positive
523076621918801920	neutral
519280824727142400	neutral
521804107565498368	positive
522877935028428800	positive
522102060549177344	positive
519152971268243457	neutral
520770713242722307	neutral
522147108913430529	positive
520612792320016384	neutral
521357835238535168	negative
522902091204157440	neutral
520452169951358976	neutral
522573434560454656	positive
518542020953272320	negative
522627247988293632	positive
522130780408279040	negative
520834441804279808	positive
523065995494055936	neutral
522810777804087298	positive
522297692819836928	positive
521435683152359425	neutral
522855043649654786	positive
523060495998537728	positive
523039497072939008	positive
522128422920011777	positive
522881280245919744	positive
523089874459828224	positive
523007161321160704	positive
521796601522974721	positive
522398936125157376	positive
522961750556422144	negative
522404742517903364	positive
521383990146506752	neutral
520857637882449920	positive
520992838465884160	positive
519951018722078720	positive
522236300104310784	positive
522952771075837952	positive
522781727782338560	positive
522705686807846913	neutral
522940332388786176	neutral
522064357828866048	positive
522857255931490305	neutral
518358012243623937	positive
521340956042596352	neutral
522851520057208832	positive
522857274109595648	neutral
520586910130270208	neutral
522482356092145664	neutral
522084479767048193	neutral
520779111699333121	positive
523055267542728706	positive
522958033974874112	positive
521651884822523905	neutral
522479923643314176	neutral
521757000204816384	positive
522490030586351617	positive
523011820223614977	neutral
523066705233186816	positive
518230005768134656	positive
522038961993416705	positive
521675266825801729	positive
522743229251600384	positive
522909334943330304	neutral
519942366611124224	neutral
520789273046290432	neutral
522076577912606721	positive
519601009841033218	positive
521536703014899712	neutral
522582259980066816	neutral
523011202629115905	neutral
522058924456157184	negative
521028471855017984	negative
521803075477307392	neutral
522801514176204800	neutral
519223550960361472	neutral
522987484742184961	negative
522365881288892419	neutral
521356532542238720	neutral
522721939400712192	positive
521598776478552064	positive
522366187531816961	positive
522837708138242048	neutral
522662386377834496	positive
521037709625020416	positive
519213789754175488	neutral
520385890892656641	negative
522426415887974400	neutral
521377835475566593	positive
521420855046598656	negative
520283997436268544	positive
522513370293886977	neutral
521069579771322368	neutral
522730410896523264	neutral
522730928087375874	neutral
522108214939484160	neutral
522943992242380800	negative
522467626287923200	positive
522525929193492480	neutral
522757552518737920	positive
521789871695089664	neutral
522571420707356672	positive
520834584330911744	positive
522955021751570433	neutral
519219599221735426	positive
520855512465035264	positive
523045596400062465	neutral
522359748759650304	positive
523098946873225216	positive
523056852943519744	positive
521767672804286465	positive
522150878296285185	neutral
523019022095626240	neutral
522878879099547648	positive
522451047780868097	positive
519438222552989696	positive
522608174772150272	positive
523041937742237696	neutral
523020361584349185	neutral
518354502186176512	positive
521630891550863362	neutral
522525683613179904	positive
521827039629041666	negative
523055452372738048	positive
520647153811992576	positive
523058491460943872	neutral
522113920283459586	positive
523100409465151488	positive
522189435480596480	neutral
522670554411982848	neutral
521730237382418433	positive
522832541498085378	neutral
522211843574870016	neutral
522104934909886464	neutral
521059179386392576	neutral
523084694854717441	positive
521058638107279361	neutral
522934232042074112	positive
523092144421355520	positive
520198094215196672	neutral
521951180482957312	positive
523061514442244098	negative
519264913995206656	positive
519647641815117824	negative
523048199305850880	neutral
522304694463787008	positive
518399019559964672	neutral
523081142262853632	positive
522935577617133568	positive
522152143206092800	neutral
520330034720960512	positive
523078032207388673	positive
522920784453709824	positive
520434395422134272	neutral
523073540678246400	positive
522019548560891905	neutral
519603390079193088	neutral
522265708236128257	positive
523061257424076800	neutral
520074523056803840	positive
521074691642257409	neutral
522726862112718849	neutral
522060524796645376	positive
523061147315220480	negative
522991026194362368	positive
522809348574416897	neutral
523057081696677888	positive
522725596208435200	negative
518329416628592640	neutral
522222163940888577	positive
519797304891805697	neutral
522033684372004864	neutral
522234333697163265	neutral
522577776973737984	positive
522872113384787968	negative
522242386169040897	neutral
520384978820296705	positive
522014482839527424	positive
522590547761201152	positive
522077340084760576	neutral
519997335116316673	neutral
523044285198135296	neutral
522961652556111873	positive
522848718425321472	positive
519963746555658240	negative
521582285351837696	positive
521409909213376513	positive
522960250459013120	neutral
518354502186176512	positive
522732298362712064	negative
521806376503226369	positive
522151405902368769	neutral
522315333026476032	positive
520982699683483649	neutral
521103707266875392	neutral
521814510878093313	negative
522825305170255872	negative
523051909129977856	positive
520254127868506113	positive
522631543416971264	neutral
522725884697264128	neutral
519130668249653249	positive
522525030392299521	neutral
522873520662253568	neutral
522517577541885952	negative
522601948529168387	positive
522965466575159296	positive
520536562892013568	positive
519362634081386496	positive
520918399728111616	positive
522530500196319233	negative
521374059796643840	positive
520149228698349570	neutral
519313073148919808	positive
522203542548127744	neutral
522706816879173633	neutral
522969574334283777	negative
520285361059414016	neutral
521374647527686144	neutral
521699897062354946	neutral
519809865058091008	positive
518356722994651136	positive
520248390819803136	neutral
520386785491566592	positive
518825085302751232	negative
519872392035049472	positive
519126113189396480	positive
522410576048558080	neutral
522358733079609345	negative
522957058434269184	positive
523078262151720960	positive
523038598971396096	neutral
522546058241396736	neutral
522843392984633344	neutral
522162362603012096	positive
520320647818649600	positive
522919000410312704	neutral
523052037312094209	neutral
522718966738092032	neutral
521983231659622400	negative
522922593121497088	neutral
520022709305360385	neutral
522499340531535872	positive
521038846549819392	neutral
522976412328656896	positive
520991922668994560	neutral
519619395266420738	positive
522967848378191872	positive
522850808451579904	positive
520356364179492864	positive
521827320878092288	negative
520465074666758146	positive
522830350741823489	neutral
521717379169275904	positive
518388066286055424	positive
522832814103097344	neutral
521755044505731072	negative
522805342527176704	neutral
519323614097973248	positive
523050898428547073	neutral
522983441579905025	neutral
523041501757325313	neutral
522129926175326208	negative
520440559802920960	positive
522847843720396800	neutral
522889747882991617	neutral
520563004140953601	positive
522317027180961793	neutral
522624132018495488	neutral
522474272691064832	neutral
523071534836228096	neutral
522931687916068865	positive
519145639717109760	positive
522258998993506305	positive
523078704415907840	neutral
522223007142789120	positive
521307543990439936	neutral
519581875833040896	positive
522937571194576896	neutral
518358012243623937	neutral
522950244888502272	negative
522750303830310912	neutral
518865684844281856	positive
522880226259267584	neutral
522676725717946368	neutral
520458171555397633	neutral
519655046317740033	neutral
522500831745441792	neutral
522304528264093696	neutral
522868541071314944	positive
522116875082530816	neutral
520226542975455232	neutral
522942345193734144	neutral
522536604544823297	positive
522905378703421440	positive
523008639838072832	negative
522103076225052673	neutral
522159085446520832	neutral
519089774758735872	neutral
523099141002780672	positive
521244567438647296	neutral
522437026063216641	negative
523005106250612736	negative
522525500984401922	negative
521779827162902528	neutral
523011007665295360	neutral
518868896766369792	neutral
522360141442600960	neutral
519315555585908736	positive
522934074558910465	positive
518836560268361728	neutral
523100694983622656	neutral
522922805491683329	negative
522966091279384576	neutral
521828699759333377	positive
521033946122162177	positive
522599532547571712	negative
522098054485143553	positive
520354902229667840	positive
522582009936244736	positive
522971418087018496	positive
521697501582458882	positive
522060191358267392	positive
522734482533928961	neutral
521039658440880130	neutral
519119642535542786	neutral
522650468141785088	positive
522137584949264384	neutral
519936454446039040	neutral
521465379650940928	positive
520986763670847489	positive
522810996725780480	neutral
522582259690270720	negative
522700116034322432	positive
519172445128126465	negative
520301102693376000	positive
520183529989488641	positive
522935978974248961	neutral
520945040483303424	positive
523071154387709952	neutral
522878949622558721	positive
520622840287363072	neutral
523019691342983170	neutral
519600072971927555	neutral
522206068651589632	neutral
521199048615686145	positive
522000824185417728	neutral
522723889806188544	neutral
522969328916758528	negative
523033752847785984	negative
518354168038567936	positive
523023585431265280	positive
519035463353794560	neutral
521255375043956739	neutral
523011822333333504	neutral
522973361065172994	positive
520593578775834624	positive
522082958354558976	positive
522545060978511873	neutral
520375788088995840	negative
519125592768520192	neutral
523024982759055360	neutral
521359930981617664	positive
522039640283684865	positive
522376501111848960	positive
520371446875299841	neutral
523070388348403712	positive
522954962758668288	positive
523059034287378433	positive
523041803277045760	neutral
522091155563900928	negative
519600375645483009	neutral
522422085923405826	positive
523088671294369793	positive
519533361375608834	negative
522480936207007744	neutral
522353224079384577	neutral
522835491348316160	positive
520996594012131328	positive
521702219453050880	positive
523087063135313921	positive
521394201108701184	neutral
521058206261727232	positive
519959663920832514	positive
519252780523868160	negative
519085987406696448	negative
522753709357670401	positive
522578749716709376	neutral
522458072917106688	negative
522797437023309824	neutral
523092510915444736	positive
521774346495213568	positive
520624650423136256	neutral
519277924403671040	positive
522691471095656448	positive
521014091037814784	positive
522524741387960320	neutral
522058185214279680	neutral
522792292105846784	neutral
521029912698707968	negative
521700706932502528	positive
522915292649771008	positive
520310291469697025	negative
522544530084855808	neutral
522628902464659456	neutral
519237238815997952	neutral
522776710186823680	neutral
523094266663682048	positive
522524080982216705	positive
522962543027838976	neutral
519315667825491968	neutral
520379374571233282	neutral
520785027844812802	positive
522401578540490752	negative
523085368762314752	positive
519201436102848512	neutral
520819576125136896	positive
522963381897011200	positive
522748278195384320	neutral
522548417445109760	neutral
523088684401586176	positive
522252966074400768	negative
522813346232676352	positive
519403020170579968	neutral
520844045099487232	neutral
522730502336565248	positive
522514416269410304	negative
520781182850830336	positive
522979664948908032	neutral
520809201418133504	positive
523098611576766464	negative
521969810062983168	negative
518355897106849792	neutral
520536228622385152	positive
522401371296104448	positive
518522962564374528	positive
519375869157322752	positive
520570559932162048	positive
521099208905211906	neutral
519880984360398848	positive
520319022328729601	positive
518736691948175360	neutral
522973437346975745	neutral
522797874481233921	positive
522494689271099393	neutral
520357648953532416	neutral
519048322334855168	positive
522457487882985472	neutral
522304522664681473	neutral
522152980200435712	neutral
522944269511045121	positive
519240211713511426	positive
523023189790978048	positive
522942114271744000	positive
519797747629576193	positive
520316048571396096	positive
521258226604867585	positive
518354168038567936	positive
522060396644286464	positive
523095934759362560	negative
522225449385349120	positive
518356722994651136	positive
523069485310177280	negative
521223689820717056	positive
519235722554142720	neutral
520292457385177088	positive
522528130939248640	positive
523026032484311040	neutral
522532047856750592	positive
522036317719654400	positive
521314472112054272	neutral
522861684013424641	neutral
522547666459168768	neutral
521499546795663360	neutral
523090113530986496	positive
522126228158181376	positive
522998501916307457	positive
522167529444491264	positive
521877048684326913	positive
521394200857034752	negative
522112568308281346	positive
523043439865516032	positive
523100217387020288	positive
519305004394766336	neutral
522996193836953600	positive
522597597614067712	negative
523067872189222913	neutral
521104887795294209	neutral
519965361429417986	positive
520957142816530432	positive
519923017162715136	negative
522227414249013249	positive
519547218634997761	positive
523010317992075264	positive
523032958421049344	positive
522978670952992768	neutral
522337771399413762	positive
523099862188183553	positive
522400959427657728	neutral
522859634944524288	positive
520378767160905728	neutral
522469154339975168	neutral
520301558727450625	positive
520989819519131649	neutral
521766938637111296	positive
522843983941095424	negative
523062922574974976	negative
522741625639153664	positive
522136320681197568	negative
521714912578764800	positive
521745923421261824	neutral
521062136752394240	neutral
520417650225463297	positive
522526075000086528	neutral
522838138784595969	positive
522542385247834112	neutral
522966317100302336	neutral
523009461183873024	negative
520820229253779456	positive
521423105471029248	negative
520310477793271810	positive
522650469651726336	positive
521403841959723008	positive
522542681873203200	neutral
522809128537042944	positive
518387655634341888	neutral
522026417941258243	neutral
521521985990688769	positive
522831444994191360	positive
521515209761243136	positive
522123907042922496	negative
520114109543505920	neutral
519614046148890624	positive
522956460196495360	neutral
521284548957859841	positive
520869544575787008	positive
522953968251850753	negative
522164749606604800	positive
520754371651723264	negative
522942008852512768	negative
521703834947563520	positive
519359826347184128	positive
522838029363195904	positive
521390470879281153	positive
522153622692696065	neutral
523098900669165568	positive
523038064009289729	negative
523086985591005185	neutral
522869637558845440	positive
523047666112925696	neutral
522889214036156417	neutral
520802222322757632	positive
522106896304848897	positive
522966195457097728	positive
522739985653694466	positive
521425971959050240	positive
521069627137601537	positive
519796558804439040	neutral
519117312662581248	negative
522867971819986947	neutral
519073788781412353	neutral
519522866141089792	positive
522542390033137664	positive
522726630821609473	neutral
523066955293794304	positive
522557658373828608	negative
520046910464622592	neutral
518386496202498048	neutral
521042435322171396	negative
522825846084493312	neutral
520291623570137088	neutral
521211210759282690	positive
522982936849563648	positive
520289906095312896	positive
522950952077500416	positive
521416045865992192	positive
521565504147046400	positive
522611041193054208	neutral
522100588029296640	positive
521584816949854208	neutral
522912399322394624	positive
522694240431001600	positive
522406211405111297	positive
520246253125640192	neutral
521021258377736193	positive
522863311193251840	neutral
522387765896675328	positive
520169960853622784	neutral
520337071345795073	negative
521491263091376128	positive
522631522486980609	positive
521894635187085312	positive
519547886523006976	neutral
