260097528899452929	neutral
263791921753882624	neutral
264194578381410304	negative
264041328420204544	neutral
263816256640126976	neutral
263722278712393728	positive
262936443171778560	positive
260486470828171265	neutral
262968617233162240	positive
263790847424880641	positive
264255236435243008	negative
264221473558917120	neutral
264091690632105984	neutral
263929564907069441	neutral
263759328782204928	positive
259546192722161664	neutral
264249030572392448	neutral
264123482206519296	positive
264255668180090880	positive
263972796454027265	negative
245502562969739266	positive
264222689177264128	negative
264163852365729793	neutral
264030775568109568	positive
251535900759175169	neutral
264247453551833088	negative
264205556212957184	positive
264238968747487232	positive
264110966025908224	positive
264255443646443520	neutral
264148090074849280	neutral
259176690578771968	negative
263138318550700032	positive
262664195248623616	positive
263950623299469312	positive
264224174153818113	neutral
264169073632505857	neutral
249651584823349249	neutral
263153174498643968	positive
264137527508729856	positive
264215005594017792	neutral
264224316193902592	positive
259147549263409155	neutral
263642549640650752	neutral
263764134603153409	negative
250754443665080322	neutral
264225497007927296	positive
260242911575281664	neutral
263181103639195650	positive
263821014046224385	positive
264132227170983936	neutral
263642982236962816	negative
252153931885580288	positive
264027133624582144	negative
263567264568180736	neutral
264238242461806592	negative
263683449771130881	positive
251908519006183424	negative
264066217084608513	negative
248992979929423872	neutral
262872588588576769	positive
263456331023917056	negative
262938242230407171	neutral
263964366225948672	positive
255777630329131008	neutral
264131802413809664	positive
264145535190052865	neutral
260213320819290114	positive
263944763470913536	positive
264236951153016833	positive
256143206696251392	neutral
264060931384942592	neutral
263439915025567744	neutral
264244193914941440	neutral
262784216729796608	positive
264067051595915266	positive
262952406172700672	negative
261768489872789504	neutral
256470013043675137	neutral
264244384357285888	neutral
264121585538060288	neutral
264101028864094208	neutral
264260669908594688	neutral
264171267635163136	neutral
264020716435935232	neutral
253740684677378048	negative
264134402815180800	negative
264118859366289408	neutral
263641145890963457	positive
264217714346844160	neutral
264224358367625216	positive
264126077675393024	neutral
258217595008860160	positive
264111108942594048	neutral
264249042928803840	negative
263909653820362752	neutral
264245061900959744	positive
263839149767917568	neutral
264231323089125376	positive
238128790902026240	neutral
258991428267544577	neutral
258432578879635456	neutral
264190645273493505	positive
263115958795792385	neutral
261323192596037632	negative
263276487526993920	positive
263832372020121601	positive
264237713539084288	positive
264255664912752640	neutral
264252283892670464	positive
262115420805427200	negative
264226577850724352	negative
253377445430968320	negative
256075828117508096	neutral
262080915516313601	positive
261392854620991488	neutral
264247420345540608	neutral
262407702209232897	positive
264229905464692736	neutral
261177055205531648	neutral
264078489886552064	negative
255916912826003457	positive
263952346617376768	negative
264241026498179072	positive
227450404412203008	neutral
264054947392413698	neutral
263743733424603136	neutral
264232235069235201	neutral
264172932618657792	positive
253142492080373760	negative
261783261762711552	positive
264100195829178370	neutral
264260321680687105	neutral
263467696899883008	neutral
264222056902701057	negative
264242920398413824	neutral
237390492927676416	positive
264029608356225025	negative
262557924709265409	negative
264096017467711488	positive
264241540262662144	neutral
264222484621049858	neutral
263708376209444865	neutral
263821109948997632	negative
264234360113348608	neutral
264127072497176576	negative
264159497478623232	negative
259303770373124097	negative
263471255196418048	positive
263410952945401858	negative
264190196520722432	positive
264253864616808448	positive
264186362553577472	positive
254366850903842817	negative
264202522598719488	neutral
264230891113553921	neutral
262650504411234304	positive
264232387527987200	positive
264248991338872832	positive
260223534608044033	negative
264059103092015105	neutral
263873145658814464	negative
263391500438761472	positive
263800824633892866	positive
262341309170319361	negative
263994623628812288	negative
264222475318071296	positive
263575508405612544	neutral
264185341668364288	negative
264244721747107840	neutral
263760661404852225	neutral
263965294383472640	positive
263597932308226048	positive
264242569154789377	neutral
264148349509328896	positive
262883423062999040	neutral
252414863400398848	negative
264185661848944640	positive
264071103318749184	positive
263718034919788544	positive
264144616725573633	neutral
264164489698615297	neutral
262611879606755328	neutral
263192187313999872	neutral
263543496802193408	positive
264122899303116801	positive
262741756003635200	neutral
261663379939291136	negative
263705972151824385	neutral
264198224213073921	negative
264220138650365953	neutral
253002767302553600	positive
262729697895526400	negative
264051565520900096	positive
263865863504027648	neutral
257248283259449345	positive
264198491750948864	neutral
264070670714011648	negative
264196161500479488	positive
264218637316022272	positive
264208148305424384	neutral
250084781725990912	negative
262288470612013056	negative
262041273526001664	neutral
264112308777803776	positive
264232068723122176	positive
253702800117215232	positive
264119635526443009	neutral
264229363485138944	neutral
263786871241465857	neutral
264189541341085696	positive
264230836587597824	neutral
264098731438243840	neutral
264127503147364354	positive
233646972853186561	neutral
262868224851456000	positive
263353152798081024	negative
262789538294935553	positive
264228141336256512	positive
263838207165218816	negative
264222435249901568	negative
264145643528916993	neutral
256951360573030401	positive
264155821238259713	neutral
263847027622952960	neutral
263998062945521666	negative
262821660405661696	neutral
263838583859863552	neutral
264256835165507584	negative
264152388418547712	negative
263513151205695488	neutral
264240618128150528	neutral
264226309599805441	neutral
264242070787616768	positive
262935242065715200	neutral
264239999535423488	neutral
264037489373749249	neutral
262804310981738496	positive
258729405533286400	neutral
264050684956143617	neutral
263742914826469376	neutral
264238936057061376	neutral
264028489068445696	neutral
259518582331940865	positive
264238854872129536	neutral
264080053112033282	neutral
264046914213916672	neutral
263517106207870976	positive
264104267852419074	positive
264227153917399041	neutral
247589635465814016	neutral
251494222107131904	neutral
264221549761011713	positive
264175237548097536	neutral
260162427268767745	positive
264255912032731136	neutral
251426446743044096	negative
260010618818551808	neutral
264201139220799489	positive
264234324205907968	positive
258020434564489217	neutral
264217388214530048	negative
260861751086686211	negative
264236228038246400	neutral
260187105895010304	neutral
263714118731706369	neutral
264238050891165696	neutral
260031011700752387	neutral
262043061960458240	neutral
264100781664395264	neutral
263848226443112448	positive
262596447818616832	negative
261517820276387841	neutral
263985015308828672	negative
264167026761793536	negative
264259554911596544	neutral
264117898484781057	neutral
264170160049491970	positive
263345039021846530	negative
262369945319505920	negative
264259905995821056	positive
264231291396956161	neutral
262641239072067586	neutral
263826453928480769	neutral
264050864761745409	neutral
264192994222170112	negative
243420371708153856	positive
262655345749532672	negative
264229711872393216	neutral
246663760150941696	neutral
264129063789146112	positive
264175948340027392	neutral
264217506674274304	neutral
264085518894120960	negative
264190003247214592	positive
261992333531295744	positive
262542008629989377	neutral
263805477090107392	negative
264221064362610688	neutral
264210235907006464	neutral
262293273136230400	neutral
257214478075191297	positive
264010411320422400	neutral
264256736926498817	neutral
264145761304989696	neutral
263463276883632128	negative
264214933732990976	neutral
235360182165700610	positive
263960738626945024	positive
255230950575861760	neutral
252784868306595841	positive
264053106000683008	neutral
264244207223459841	neutral
263939728435470337	neutral
263803535358058497	negative
263958814259281920	positive
264182565752172546	positive
244485852003172353	positive
264250140066471936	neutral
263767888043851776	neutral
263016462820728832	neutral
264247597349367808	negative
259332763390472193	neutral
263117591000776705	positive
263824968792563712	neutral
256349452770611200	neutral
264189939179212801	negative
261898214008045569	neutral
264205397366292480	neutral
264247816992481280	negative
257873485626486784	neutral
