260097528899452929	neutral	Won the match #getin . Plus\u002c tomorrow is a very busy day\u002c with Awareness Day\u2019s and debates. Gulp. Debates...
263791921753882624	neutral	Some areas of New England could see the first flakes of the season Tuesday.
264194578381410304	negative	@francesco_con40 2nd worst QB. DEFINITELY Tony Romo. The man who likes to share the ball with everyone. Including the other team.
264041328420204544	neutral	#Thailand Washington - US President Barack Obama vowed Wednesday as he visited storm-ravaged New Jersey shore to... http://t.co/Xzl4LFhs
263816256640126976	neutral	Did y\u2019all hear what Tony Romo dressed up as for Halloween? A Giants quaterback! Cause that\u2019s all he could throw to sunday night.
263722278712393728	positive	Tim Tebow may be availible ! Wow Jerry \u002c what the heck you waiting for ! http://t.co/a7z9FBL4
262936443171778560	positive	@mariakaykay aga tayo tomorrow ah. :) Good night\u002c Ces. Love you! >:D<
260486470828171265	neutral	Tina Fey & Amy Poehler are hosting the Golden Globe awards on January 13. What do you think?
262968617233162240	positive	Lunch from my new Lil spot ...THE COTTON BOWL ....pretty good#1st#time#will be going back# http://t.co/Dbbj8xLZ
263790847424880641	positive	SNC Halloween Pr. Pumped. Let\u2019s work it for Sunday....Packers vs....who knows or caresn. #SNC #cheerpracticeonhalloween
264255236435243008	negative	@jacquelinemegan I\u2019m sorry\u002c I Heart Paris is no longer available at the Rockwell branch! You may call 8587000 to get a copy transferred! :)
264221473558917120	neutral	Manchester United will try to return to winning ways when they face Arsenal in the Premier League at Old Trafford on Saturday.
264091690632105984	neutral	Going to a bulls game with Aaliyah & hope next Thursday
263929564907069441	neutral	Any Toon Fans with a spare ticket for Anfield on Sunday?willing to pay extra #NUFC
263759328782204928	positive	Louis inspired outfit on Monday and Zayn inspired outfit today..4/5 done just need Harry  :)
259546192722161664	neutral	going to bed now...Rose parade then game tomorrow
264249030572392448	neutral	@_Nenaah oh cause my friend got something from china and they said it will take at least 6 to 8 weeks and it came in the 2nd week :P
264123482206519296	positive	"I love the banner that was unfurled in the United end last night. It read: \""Chelsea - Standing up against racism since Sunday\"""
264255668180090880	positive	#Repost Chris Bosh may be ugly. But he has a gorgeous wife and adorbs baby. I want to be happy like them one http://t.co/S6moxr1U
263972796454027265	negative	@prodnose is this one of your little jokes like Elvis playing at the Marquee  next Tuesday?
245502562969739266	positive	"Gary Ablett wins the AFLPA MVP for the 4th time in his career. He should have started his speech with- \""Yeah\u002c I\u2019d... http://t.co/K31dSryH"
264222689177264128	negative	Gold edges down ahead of US jobs data: SINGAPORE (Reuters) - Gold edged lower on Friday\u002c with investors waiting for... http://t.co/CiqFona1
264163852365729793	neutral	.@NUMensSoccer: Another close-range IU shot goes high. Kyle Schickel checks in for Missimo. Kyle missed the Wisconsin game last Sunday.
264030775568109568	positive	Lana Del Rey at Hammersmith Apollo in May... Very badly want tickets
251535900759175169	neutral	Shaw wouldn\u2019t let Luck throw late in the FIesta Bowl\u002c but he\u2019s fine with Nunes throwing a fade route on 4th and 4 w/ 1:50 left.
264247453551833088	negative	Monday before I leave Singapore\u002c I am going to post something that might be offensive.
264205556212957184	positive	ABC has @jaketapper \u002c and the Country Music Awards\u002c they may still have a little credibility come Wednesday. #tcot
264238968747487232	positive	Here in the Philippines\u002c Its November 2 and I was like where\u2019s my phone?! What is the time in LONDON?! #Excited #LittleThngs @NiallOfficial
264110966025908224	positive	Tonight Dr. Terrie Hale Scheckelhoff will be formally installed as the 11th Head of School. Welcome to the Saints family @TScheckelhoff!
264255443646443520	neutral	Man\u002c bye. I gotta work all day and drive to Houston tomorrow.
264148090074849280	neutral	@thaalitaa410 won\u2019t get emojis till tomorrow beeeotch! when is your grandma going back to brazil? i wanna see your fam before they leave!
259176690578771968	negative	\u2019Love-cheat\u2019 Daniel Radcliffe splits with girlfriend Rosie Coker: London\u002c Oct 19: Daniel Radcliffe has split wit... http://t.co/ZVlsK2HQ
263138318550700032	positive	@solz_b He\u2019s a true Niners fan\u002c he brought it up in a interview during his 2nd season. :D
262664195248623616	positive	Patriots Extend Lead\u002c Cruise into 4th with 38-7 Lead - Pats Pulpit: The Patriots extended their lead in the 3rd ... http://t.co/knFUZ5ak
263950623299469312	positive	@KevOrf_5 Yeah I think so. We saw Suarez score up near us and we played pretty well 2nd half so it wasn\u2019t so bad. Probably should\u2019ve had ET
264224174153818113	neutral	I may exit off twitter and fb  and thug with instagram btw its blonde_lifestyle:insta
264169073632505857	neutral	Indiana 1\u002c Northwestern 0\u002c end first half\u002c men\u2019s soccer. Eriq Zavaleta\u2019s 16th goal the difference. IU dominating play. #iusocc
249651584823349249	neutral	"VH1\u2019s \""Mob Wives\"" Celebrate the 20th Anniversary of the @5001Flavors Clothing Line in New York City - http://t.co/EcNEy9fM @carnegiepr"
263153174498643968	positive	Pretty Little Liars was the shit ! I can\u2019t wait til tomorrow ! I wanna see who all innocent & who got something to do with Allison dying !
264137527508729856	positive	@MonicaGonzo Texas and Baylor both looked awesome last night. We are heading to the games tomorrow night.I say final is Texas/Baylor
264215005594017792	neutral	If you are in Vancouver this weekend\u002c check out @staticstars on Sat. at 20:00 @ The Commo in Vancouver\u002c BC http://t.co/szy2d90C #concert
264224316193902592	positive	GREAT GAME GIRLS!! On to districts Monday at Fox!! Thanks to the fans for coming out :)
259147549263409155	neutral	Jesiah of course can\u2019t fall asleep. So since he\u2019s off school tomorrow\u002c he\u2019s cuddled up with mama watching Wizards of Waverly Place<3
263642549640650752	neutral	@gleekyspnluver @flippinstarkids It says on Wiki that the ep will now air on the 13th\u002c no links at the moment for it.
263764134603153409	negative	Cardinal men take 4th in Cypress Point tournament: A good host never outshines their guests\u002c but the Stanford me... http://t.co/JJGPNolq
250754443665080322	neutral	Who\u2019s going to Concords football game this Saturday?
264225497007927296	positive	#7FactsAboutMyBestFriend 17\u002c plays softball\u002c loves the Lakers\u002c she\u2019s a LA girl\u002c Junior\u002c Birthday September\u002c 15th & she loves her black boys!
260242911575281664	neutral	"So Friday at Onyx there was a bachelor party & the best man tells the bachelor\u002c \""You getting married tomorrow!\"" The bachelor says..."
263181103639195650	positive	waking up to a Niners win\u002c makes Tuesday get off to a great start! 21-3 over the cards and 2 games clear in the NFC West.
263821014046224385	positive	Contest Tomorrow! I will post a local Tucson property that is currently Active in the Tucson MLS. The first person... http://t.co/V55HsKTI
264132227170983936	neutral	@kellyinvegas @collegegameday If it\u2019s the Iowa vs. Indiana game\u002c we may be the only two there! #TicketsAreProbablyFree
263642982236962816	negative	@Duffy_Louise Nooooooo this Sunday is the last episode of Downton Abbey. :( There\u2019s a Christmas special coming but that\u2019s AGES away.
252153931885580288	positive	@justinbieber im so excited even though i wont see you til novemeber 5th. oiershdjkfwle GOOD LUCK TONIGHT\u002c KIDRAUHL!
264027133624582144	negative	I believe the snobish mainstream media\u002c ABC\u002c CBS\u002cNBC\u002c CNN\u002c MSNBC may get their comeupance this election. People r sick of their bias!
263567264568180736	neutral	If you didnt see it already heres my Halloween effort from Saturday - David Bowie frm the Labyrinth as a vamp! http://t.co/GMzfdHnR
264238242461806592	negative	Well if no ones going to school tomorrow then I guess I won\u2019t go :p
263683449771130881	positive	Tom Brady wins AFC offensive player of the week for 22nd time http://t.co/gwjLE1k8 (via @ProFootballTalk)
251908519006183424	negative	Watching Contraband on the PVR & it\u2019s too frigging predictable to continue watching. Gonna go wash my hair. #friday
264066217084608513	negative	@JoshNorris @Rotoworld_Draft I\u2019d be pretty mad if the Packers took Bernard in the 1st just bc\u002c Cooper/Eifert would be better IMO.
248992979929423872	neutral	Herald Sun: AFL stars make their UFC 152 picks: DANE Swan and Gary Ablett give us their pick... http://t.co/ptKILitj #sidebyside #gopies
262872588588576769	positive	Very amaZAYN voice to the 1st verse man ZAYN MALIK! @zaynmalik xx
263456331023917056	negative	Steal by Chalmers\u002c on the break away and is fouled by Garnett. That is his 3rd foul of this game. #Celtics #299COMM
262938242230407171	neutral	@Holly_Gilchrist you out again on Thursday for #aNightmareOnGeorgeStreet at Chalmers?? #round2
263964366225948672	positive	"Free to Watch!!! Justified: \""Justified\"" follows Marshal Raylan Givens\u002c a modern day 19th century-style lawman\u002c w... http://t.co/Lep5fnF1"
255777630329131008	neutral	@_BigDaddyDouley Come SUPPORT the SHOW/MOVEMENT at Park dale High School on Oct 26th from 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB & HIB
264131802413809664	positive	@drewbrees I admire the relationship U have with your family.  Lol iron man\u2019s a pretty suitable costume. Good Luck Monday Go Saints!
264145535190052865	neutral	@shuayb_ well i went maths on mon\u002c tues + wed but cba now youu? &nopee just town today and thats itt x_x
260213320819290114	positive	Lance just left\u002c dinner with the fam was great. Managed to watch Napoleon Dynamite and The Devil Inside. Long story short: wonderful sunday.
263944763470913536	positive	Come see the David Bowie tribute show I\u2019m in @ King King\u002c H\u2019wood\u002c Nov 4 & 5 (my b\u2019day). 6 singers/dancers\u002c 6 pc band - killin!
264236951153016833	positive	Your like Jordan\u2019s on a Saturday I got to have you and I cannot wait. .
256143206696251392	neutral	But i wanna wear my Concords tomorrow though but i don\u2019t feel like it
264060931384942592	neutral	Gonna watch Grey\u2019s Anatomy all day today and tomorrow(:
263439915025567744	neutral	@CoachVac heey do you know anything about UVA\u2019s fallll fest loll they invited me so im going this sat but i really dont know what it is loll
264244193914941440	neutral	@DustyEf when that sun is high in that Texas sky\u002c I\u2019ll be buckin it to county fair. Amarillo by morning. Amarillo ill be there...
262784216729796608	positive	Up 20 points in my money league with Vernon Davis and L. Fitz still to go tomorrow. Thats what I like to see
264067051595915266	positive	DEEJAYING this FRIDAY in THE FIRST CHOP it\u2019s CHRIS actual SMITH with a smashing mish mashing of TUNES from Stoke... http://t.co/N3W1Dkrv
262952406172700672	negative	The Rick Santorum signing that was scheduled for tomorrow at the Books A Million in Exton\u002c PA has been CANCELLED due to the weather.
261768489872789504	neutral	Just noticed Ricky Gervais and Stephen Merchant\u2019s Life\u2019s Too Short started airing on BBC Entertainment. Check it out on Sunday\u002c 20:30.
256470013043675137	neutral	@dreami9 lol yep looks like it! Was after El Clasico on Sunday. I didn\u2019t like her lol and this doesn\u2019t look serious so I\u2019m cool lol
264244384357285888	neutral	@azrinparveen @Idruski as usual no. You can Skype with me this Saturday kot. Still in Milan bro.
264121585538060288	neutral	Back in Stoke on Trent for the 2nd time today!
264101028864094208	neutral	First Girls Varsity Basketball Game tomorrow at 6:00 pm Then Football Senior night at 7:15 pm  See you there! Go Saints!
